id,name,price,category,type,size,available
c074add6-eff1-4623-a713-e582db987f49,барбарис,250,Разливное без-алк,,0.5л,False
c074add6-eff1-4623-a713-e582db987f49,барбарис,150,Разливное без-алк,,0.33л,False
c074add6-eff1-4623-a713-e582db987f49,барбарис,360,Разливное без-алк,,1л,False
3ab21ddd-354b-4e2f-bd06-a6f58e343c4f,Тархун,250,Разливное без-алк,,0.5л,False
3ab21ddd-354b-4e2f-bd06-a6f58e343c4f,Тархун,150,Разливное без-алк,,0.33л,False
3ab21ddd-354b-4e2f-bd06-a6f58e343c4f,Тархун,360,Разливное без-алк,,1л,False
69a6c13f-982f-40f3-ae9b-69316bf920c6,Квас,150,Разливное без-алк,,0.33л,True
69a6c13f-982f-40f3-ae9b-69316bf920c6,Квас,250,Разливное без-алк,,0.5л,True
69a6c13f-982f-40f3-ae9b-69316bf920c6,Квас,360,Разливное без-алк,,1л,True
9437c6bd-3b24-484a-b69b-385798056e67,"Айингер Столетнее / Ayinger Jahrhundert Bier (0,5 л.)",360,Пиво бутылочное,Германия,,True
